Date,neg,neu,pos,compound
2024-02-01,0.02593,0.8908,0.06509,0.08407
2024-02-02,0.04342,0.84768,0.09542,0.10418
2024-02-03,0.05776,0.84489,0.07035,0.02542
2024-02-04,0.0438,0.83022,0.1043,0.11827
2024-02-05,0.02852,0.83897,0.11919,0.1627
2024-02-06,0.033,0.85494,0.09079,0.09254
2024-02-07,0.02204,0.86245,0.09423,0.12618
2024-02-08,0.03225,0.84375,0.10862,0.14717
2024-02-09,0.03528,0.77972,0.16326,0.22123
2024-02-10,0.03346,0.84095,0.09854,0.12402
2024-02-11,0.02797,0.85508,0.08992,0.12202
2024-02-12,0.03408,0.81142,0.12818,0.17697
2024-02-12,0.03408,0.81142,0.12818,0.17697
2024-02-13,0.04012,0.80091,0.14425,0.19689
2024-02-14,0.02915,0.82523,0.13211,0.17826
2024-02-15,0.03574,0.81655,0.13255,0.15463
2024-02-16,0.02874,0.78595,0.15967,0.20979
2024-02-17,0.03225,0.8385,0.09354,0.11754
2024-02-17,0.03225,0.8385,0.09354,0.11754
2024-02-18,0.02246,0.86203,0.08849,0.10198
2024-02-19,0.03889,0.83442,0.10916,0.10056
2024-02-20,0.02989,0.82843,0.11462,0.16129
2024-02-20,0.02989,0.82843,0.11462,0.16129
2024-02-21,0.06809,0.80407,0.10611,0.06825
2024-02-22,0.07165,0.81744,0.09006,0.03875
2024-02-23,0.02657,0.86462,0.08178,0.09854
2024-02-24,0.03924,0.84841,0.08527,0.09036
2024-02-25,0.07,0.76916,0.13455,0.10688
2024-02-26,0.02929,0.82118,0.13586,0.17728
2024-02-27,0.03103,0.85565,0.1,0.11523
2024-02-28,0.03913,0.83107,0.11666,0.1338
2024-02-28,0.03913,0.83107,0.11666,0.1338
2024-02-29,0.04234,0.81471,0.12509,0.14259
2024-03-01,0.02596,0.82921,0.12353,0.1664
2024-03-02,0.00731,0.88156,0.08549,0.14352
2024-03-02,0.00731,0.88156,0.08549,0.14352
2024-03-03,0.0,0.53667,0.13,0.25353
2024-03-04,0.04271,0.82494,0.11936,0.11127
2024-03-05,0.04672,0.85693,0.08303,0.04406
2024-03-06,0.0867,0.6849,0.1284,0.04955
2024-03-06,0.0867,0.6849,0.1284,0.04955
2024-03-07,0.04188,0.844,0.10061,0.08778
2024-03-08,0.01749,0.83939,0.12961,0.17369
2024-03-09,0.03268,0.85948,0.09415,0.10156
2024-03-10,0.02706,0.86606,0.09405,0.10339
2024-03-11,0.02012,0.83018,0.13622,0.17896
2024-03-11,0.02012,0.83018,0.13622,0.17896
2024-03-12,0.02784,0.81808,0.14057,0.19364
2024-03-13,0.03063,0.84495,0.11108,0.12832
2024-03-13,0.03063,0.84495,0.11108,0.12832
2024-03-14,0.07508,0.83705,0.07436,0.00469
2024-03-15,0.07815,0.82788,0.08063,-0.02208
2024-03-15,0.07815,0.82788,0.08063,-0.02208
2024-03-16,0.03673,0.86918,0.0804,0.07441
2024-03-16,0.03673,0.86918,0.0804,0.07441
2024-03-17,0.0512,0.84732,0.08796,0.08335
2024-03-18,0.05729,0.87843,0.05111,-0.01167
2024-03-19,0.09719,0.8352,0.05411,-0.06558
2024-03-20,0.06321,0.82342,0.10022,0.06721
2024-03-21,0.0306,0.8448,0.10926,0.13255
2024-03-22,0.08045,0.80111,0.09717,0.0391
2024-03-22,0.08045,0.80111,0.09717,0.0391
2024-03-23,0.04287,0.83504,0.10039,0.10854
2024-03-24,0.01562,0.85277,0.11038,0.14464
2024-03-25,0.02316,0.80262,0.1607,0.22869
2024-03-25,0.02316,0.80262,0.1607,0.22869
2024-03-26,0.14321,0.72866,0.11174,0.05984
2024-03-26,0.14321,0.72866,0.11174,0.05984
2024-03-27,0.03789,0.84453,0.0963,0.10643
2024-03-27,0.03789,0.84453,0.0963,0.10643
2024-03-27,0.03789,0.84453,0.0963,0.10643
2024-03-28,0.07027,0.783,0.1197,0.08966
2024-03-28,0.07027,0.783,0.1197,0.08966
2024-03-29,0.01481,0.84211,0.11605,0.18754
2024-03-29,0.01481,0.84211,0.11605,0.18754
2024-03-30,0.01896,0.86085,0.09846,0.1487
2024-03-31,0.03893,0.83676,0.10613,0.12951
2024-04-01,0.03662,0.83055,0.09834,0.1048
2024-04-01,0.03662,0.83055,0.09834,0.1048
2024-04-01,0.03662,0.83055,0.09834,0.1048
2024-04-02,0.06356,0.87958,0.03933,-0.04251
2024-04-02,0.06356,0.87958,0.03933,-0.04251
2024-04-02,0.06356,0.87958,0.03933,-0.04251
2024-04-03,0.0515,0.83898,0.0917,0.04008
2024-04-03,0.0515,0.83898,0.0917,0.04008
2024-04-04,0.03532,0.82343,0.10554,0.13216
2024-04-04,0.03532,0.82343,0.10554,0.13216
2024-04-05,0.0489,0.80614,0.11048,0.10809
2024-04-05,0.0489,0.80614,0.11048,0.10809
2024-04-06,0.03269,0.85274,0.08895,0.08238
2024-04-06,0.03269,0.85274,0.08895,0.08238
2024-04-07,0.05462,0.8104,0.10998,0.09198
2024-04-07,0.05462,0.8104,0.10998,0.09198
2024-04-08,0.04431,0.8296,0.10523,0.09489
2024-04-08,0.04431,0.8296,0.10523,0.09489
2024-04-09,0.06227,0.81722,0.09351,0.02855
2024-04-09,0.06227,0.81722,0.09351,0.02855
2024-04-10,0.04978,0.81387,0.11461,0.10376
2024-04-10,0.04978,0.81387,0.11461,0.10376
2024-04-10,0.04978,0.81387,0.11461,0.10376
2024-04-11,0.048,0.83538,0.08962,0.04696
2024-04-11,0.048,0.83538,0.08962,0.04696
2024-04-11,0.048,0.83538,0.08962,0.04696
2024-04-11,0.048,0.83538,0.08962,0.04696
2024-04-11,0.048,0.83538,0.08962,0.04696
2024-04-12,0.07789,0.82353,0.07226,-0.01707
2024-04-12,0.07789,0.82353,0.07226,-0.01707
2024-04-13,0.09982,0.82247,0.0642,-0.03958
2024-04-14,0.10796,0.8385,0.01782,-0.15067
2024-04-14,0.10796,0.8385,0.01782,-0.15067
2024-04-15,0.03191,0.82042,0.12442,0.16182
2024-04-15,0.03191,0.82042,0.12442,0.16182
2024-04-15,0.03191,0.82042,0.12442,0.16182
2024-04-16,0.05517,0.8624,0.0616,0.02201
2024-04-16,0.05517,0.8624,0.0616,0.02201
2024-04-16,0.05517,0.8624,0.0616,0.02201
2024-04-17,0.03758,0.85924,0.07684,0.04961
2024-04-17,0.03758,0.85924,0.07684,0.04961
2024-04-17,0.03758,0.85924,0.07684,0.04961
2024-04-18,0.06072,0.85324,0.05155,0.01659
2024-04-18,0.06072,0.85324,0.05155,0.01659
2024-04-19,0.04848,0.85825,0.07834,0.04976
2024-04-19,0.04848,0.85825,0.07834,0.04976
2024-04-20,0.06698,0.84661,0.06888,-0.012
2024-04-21,0.0191,0.89233,0.05523,0.05548
2024-04-21,0.0191,0.89233,0.05523,0.05548
2024-04-22,0.03385,0.87111,0.07328,0.07115
2024-04-22,0.03385,0.87111,0.07328,0.07115
2024-04-23,0.02043,0.87108,0.08146,0.08992
2024-04-23,0.02043,0.87108,0.08146,0.08992
2024-04-24,0.04609,0.8143,0.11791,0.10869
2024-04-24,0.04609,0.8143,0.11791,0.10869
2024-04-24,0.04609,0.8143,0.11791,0.10869
2024-04-25,0.09129,0.80297,0.07942,-0.01587
2024-04-25,0.09129,0.80297,0.07942,-0.01587
2024-04-25,0.09129,0.80297,0.07942,-0.01587
2024-04-26,0.04658,0.8459,0.09058,0.085
2024-04-27,0.0,0.0,0.0,0.0
2024-04-27,0.0,0.0,0.0,0.0
2024-04-27,0.0,0.0,0.0,0.0
2024-04-28,0.04049,0.85157,0.08089,0.05734
2024-04-28,0.04049,0.85157,0.08089,0.05734
2024-04-29,0.0923,0.7698,0.0379,-0.10763
2024-04-29,0.0923,0.7698,0.0379,-0.10763
2024-04-29,0.0923,0.7698,0.0379,-0.10763
2024-04-30,0.08566,0.83022,0.07042,-0.02792
2024-05-01,0.11688,0.83251,0.03762,-0.13702
2024-05-01,0.11688,0.83251,0.03762,-0.13702
2024-05-02,0.05538,0.78786,0.1297,0.10728
2024-05-02,0.05538,0.78786,0.1297,0.10728
2024-05-03,0.05015,0.81977,0.10441,0.07613
2024-05-03,0.05015,0.81977,0.10441,0.07613
2024-05-04,0.06073,0.85339,0.06802,0.00014
2024-05-05,0.07096,0.84343,0.04993,-0.03861
2024-05-05,0.07096,0.84343,0.04993,-0.03861
2024-05-06,0.02629,0.866,0.08139,0.08451
2024-05-06,0.02629,0.866,0.08139,0.08451
2024-05-07,0.05879,0.84279,0.06393,0.02713
2024-05-07,0.05879,0.84279,0.06393,0.02713
2024-05-08,0.07834,0.83169,0.05545,-0.0101
2024-05-08,0.07834,0.83169,0.05545,-0.0101
2024-05-09,0.06333,0.817,0.106,0.06452
2024-05-10,0.04411,0.80746,0.13091,0.1447
2024-05-11,0.0,0.0,0.0,0.0
2024-05-11,0.0,0.0,0.0,0.0
2024-05-11,0.0,0.0,0.0,0.0
2024-05-12,0.03063,0.861,0.05574,0.04445
2024-05-12,0.03063,0.861,0.05574,0.04445
2024-05-13,0.03141,0.86201,0.09323,0.10509
2024-05-14,0.07535,0.84613,0.05767,-0.0378
2024-05-15,0.03472,0.80407,0.12672,0.10917
2024-05-15,0.03472,0.80407,0.12672,0.10917
2024-05-16,0.05764,0.80782,0.09886,0.01355
2024-05-16,0.05764,0.80782,0.09886,0.01355
2024-05-17,0.02721,0.83693,0.10141,0.11876
2024-05-17,0.02721,0.83693,0.10141,0.11876
2024-05-18,0.03053,0.86774,0.07539,0.08092
2024-05-19,0.05012,0.82766,0.10685,0.09423
2024-05-20,0.02123,0.83999,0.12527,0.16674
2024-05-21,0.02392,0.85465,0.09441,0.10002
2024-05-21,0.02392,0.85465,0.09441,0.10002
2024-05-22,0.04858,0.80423,0.12635,0.1142
2024-05-22,0.04858,0.80423,0.12635,0.1142
2024-05-23,0.07184,0.81555,0.09475,0.0434
2024-05-23,0.07184,0.81555,0.09475,0.0434
2024-05-24,0.04644,0.83765,0.09837,0.05129
2024-05-25,0.0,0.0,0.0,0.0
2024-05-25,0.0,0.0,0.0,0.0
